University_Name_Location,年份,最低,最高,平均,录取人数,录取批次,Topic
北京工业大学,2013,595,614,604,6,第一批,文科
北京工业大学,2012,594,598,596,4,第一批,文科
北京工业大学,2011,580,592,584,5,第一批,文科
北京工业大学,2010,603,616,609,2,第一批,文科
北京工业大学,2009,522,528,525,3,第一批,文科
北京工业大学,2008,600,600,600,1,第一批,文科
北京科技大学,2014,598,618,603,57,第一批,理科
北京科技大学,2013,594,626,609,57,第一批,理科
北京科技大学,2012,591,625,613,49,第一批,理科
北京科技大学,2011,568,615,590,42,第一批,理科
北京科技大学,2010,643,670,650,32,第一批,理科
北京科技大学,2009,570,608,584,118,第一批,理科
北京科技大学,2008,570,622,597,29,第一批,理科
北京科技大学,2010,579,608,593,12,第一批,文科
北京科技大学,2009,559,559,559,1,第一批,文科
北京科技大学,2008,578,578,578,1,第一批,文科
北京化工大学,2014,,,587,,第一批,理科
北京化工大学,2013,590,615,597,59,第一批,理科
北京化工大学,2012,575,624,602,51,第一批,理科
北京化工大学,2011,570,615,586,47,第一批,理科
北京化工大学,2010,633,649,639,49,第一批,理科
北京化工大学,2009,558,584,566,106,第一批,理科
北京化工大学,2008,565,614,587,63,第一批,理科
北京化工大学,2014,,,587,,第一批,文科
北京化工大学,2013,596,602,599,12,第一批,文科
北京化工大学,2012,593,604,596,11,第一批,文科
北京化工大学,2011,570,592,585,12,第一批,文科
北京化工大学,2010,600,613,605,8,第一批,文科
北京邮电大学,2014,560,652,618,97,第一批,理科
北京邮电大学,2013,604,660,637,102,第一批,理科
北京邮电大学,2012,622,665,637,92,第一批,理科
北京邮电大学,2011,582,643,618,90,第一批,理科
北京邮电大学,2010,644,683,665,89,第一批,理科
北京邮电大学,2009,552,641,616,104,第一批,理科
北京邮电大学,2008,616,653,630,118,第一批,理科
北京邮电大学,2010,593,625,610,8,第一批,文科
北京邮电大学,2009,539,556,545,7,第一批,文科
北京林业大学,2014,,,585,,第一批,理科
北京林业大学,2013,568,635,594,89,第一批,理科
北京林业大学,2012,582,627,599,74,第一批,理科
北京林业大学,2011,554,606,583,69,第一批,理科
北京林业大学,2010,627,670,634,56,第一批,理科
北京林业大学,2009,540,595,557,110,第一批,理科
北京林业大学,2009,542,561,553,3,提前批,理科
北京林业大学,2008,548,607,577,48,第一批,理科
北京林业大学,2015,617,627,,9,第一批,文科
北京林业大学,2014,,,599,,第一批,文科
北京林业大学,2013,602,616,606,14,第一批,文科
北京林业大学,2012,596,608,600,12,第一批,文科
北京林业大学,2011,580,603,591,17,第一批,文科
北京林业大学,2010,596,617,608,14,第一批,文科
北京林业大学,2009,521,546,534,20,第一批,文科
北京林业大学,2008,573,605,581,7,第一批,文科
北京协和医学院,2011,584,584,584,1,第一批,理科
北京协和医学院,2010,,628,624,5,第一批,理科
北京协和医学院,2008,565,585,577,10,第一批,理科
北京中医药大学,2014,584,,607,,第一批,理科
北京中医药大学,2013,621,657,636,11,第一批,理科
北京中医药大学,2012,619,637,630,6,第一批,理科
北京中医药大学,2011,597,629,612,6,第一批,理科
北京中医药大学,2010,649,652,650,2,第一批,理科
北京中医药大学,2009,540,587,554,30,第一批,理科
北京中医药大学,2008,596,596,596,1,第一批,理科
北京中医药大学,2010,557,576,562,7,第一批,文科
北京中医药大学,2009,528,528,528,1,第一批,文科
北京外国语大学,2014,628,643,633,8,第一批,理科
北京外国语大学,2014,,,643,,提前批,理科
北京外国语大学,2013,635,661,644,8,第一批,理科
北京外国语大学,2012,647,655,650,8,第一批,理科
北京外国语大学,2011,623,639,629,8,第一批,理科
北京外国语大学,2010,656,678,663,8,第一批,理科
北京外国语大学,2010,,682,670,9,不详,理科
北京外国语大学,2009,548,644,609,9,第一批,理科
北京外国语大学,2009,598,632,619,8,提前批,理科
北京外国语大学,2008,564,637,602,9,第一批,理科
北京外国语大学,2014,637,648,641,7,第一批,文科
北京外国语大学,2014,,,641,,提前批,文科
北京外国语大学,2013,623,651,641,7,第一批,文科
北京外国语大学,2012,597,653,622,8,第一批,文科
北京外国语大学,2011,638,644,641,9,第一批,文科
北京外国语大学,2010,633,656,650,8,第一批,文科
北京外国语大学,2010,,654,640,12,不详,文科
北京外国语大学,2009,527,586,567,7,第一批,文科
北京外国语大学,2009,560,595,576,14,提前批,文科
北京外国语大学,2008,627,652,637,11,第一批,文科
中央财经大学,2015,650,672,,,第一批,理科
中央财经大学,2014,625,658,642,,第一批,理科
中央财经大学,2013,628,665,650,73,第一批,理科
中央财经大学,2012,633,672,656,61,第一批,理科
中央财经大学,2011,612,648,635,62,第一批,理科
中央财经大学,2010,651,686,674,53,第一批,理科
中央财经大学,2009,619,642,628,41,第一批,理科
中央财经大学,2008,628,651,637,38,第一批,理科
中央财经大学,2015,616,639,,,第一批,文科
中央财经大学,2014,612,,625,,第一批,文科
中央财经大学,2013,600,654,636,29,第一批,文科
中央财经大学,2012,618,649,640,24,第一批,文科
中央财经大学,2011,619,645,636,25,第一批,文科
中央财经大学,2010,639,654,646,18,第一批,文科
中央财经大学,2009,560,582,571,22,第一批,文科
中央财经大学,2008,615,641,628,8,第一批,文科
对外经济贸易大学,2014,629,649,639,,第一批,理科
对外经济贸易大学,2013,621,660,644,38,第一批,理科
对外经济贸易大学,2012,627,657,650,33,第一批,理科
对外经济贸易大学,2011,607,645,630,32,第一批,理科
对外经济贸易大学,2010,667,681,671,35,第一批,理科
对外经济贸易大学,2009,580,646,617,30,第一批,理科
对外经济贸易大学,2009,582,597,589,6,提前批,理科
对外经济贸易大学,2008,626,653,633,33,第一批,理科
对外经济贸易大学,2014,623,643,631,,第一批,文科
对外经济贸易大学,2013,598,650,631,38,第一批,文科
对外经济贸易大学,2012,630,656,639,33,第一批,文科
对外经济贸易大学,2011,612,639,630,32,第一批,文科
对外经济贸易大学,2010,622,654,644,32,第一批,文科
对外经济贸易大学,2009,549,582,567,34,第一批,文科
对外经济贸易大学,2009,558,574,565,4,提前批,文科
对外经济贸易大学,2008,626,653,633,32,第一批,文科
北京体育大学,2014,,,578,,第一批,理科
北京体育大学,2013,564,601,586,8,第一批,理科
北京体育大学,2012,586,595,589,5,第一批,理科
北京体育大学,2011,564,582,573,5,第一批,理科
北京体育大学,2010,626,626,626,1,第一批,理科
北京体育大学,2009,540,564,548,10,第一批,理科
北京体育大学,2008,565,586,573,8,第一批,理科
北京体育大学,2014,,,592,,第一批,文科
北京体育大学,2013,599,613,606,4,第一批,文科
北京体育大学,2012,594,609,601,6,第一批,文科
北京体育大学,2011,586,605,593,5,第一批,文科
北京体育大学,2010,597,615,604,4,第一批,文科
北京体育大学,2009,518,556,531,6,第一批,文科
北京体育大学,2008,573,594,585,5,第一批,文科
中国政法大学,2014,,,624,,第一批,理科
中国政法大学,2014,,,624,,提前批,理科
中国政法大学,2013,616,659,642,43,第一批,理科
中国政法大学,2012,639,661,645,35,第一批,理科
中国政法大学,2011,599,645,620,41,第一批,理科
中国政法大学,2010,659,682,667,39,第一批,理科
中国政法大学,2009,576,614,587,23,第一批,理科
中国政法大学,2008,612,663,627,38,第一批,理科
中国政法大学,2014,,,624,,第一批,文科
中国政法大学,2014,,,615,,提前批,文科
中国政法大学,2013,599,657,637,55,第一批,文科
中国政法大学,2012,618,644,634,43,第一批,文科
中国政法大学,2011,623,642,630,49,第一批,文科
中国政法大学,2010,627,653,642,49,第一批,文科
中国政法大学,2009,547,577,561,33,第一批,文科
中国政法大学,2009,523,560,543,3,提前批,文科
中国政法大学,2008,571,649,622,56,第一批,文科
华北电力大学,2013,573,640,608,86,第一批,理科
华北电力大学,2012,607,641,620,72,第一批,理科
华北电力大学,2011,578,627,599,72,第一批,理科
华北电力大学,2010,633,689,645,64,第一批,理科
华北电力大学,2013,598,627,606,10,第一批,文科
华北电力大学,2012,595,605,601,8,第一批,文科
华北电力大学,2011,588,607,594,9,第一批,文科
华北电力大学,2010,604,616,610,9,第一批,文科
华北电力大学(保定),2013,584,634,603,79,第一批,理科
华北电力大学(保定),2012,595,637,611,68,第一批,理科
华北电力大学(保定),2011,569,612,588,64,第一批,理科
华北电力大学(保定),2010,636,675,643,59,第一批,理科
华北电力大学(保定),2009,540,627,564,61,第一批,理科
华北电力大学(保定),2008,567,620,584,57,第一批,理科
华北电力大学(保定),2013,597,602,600,2,第一批,文科
华北电力大学(保定),2012,593,595,594,3,第一批,文科
华北电力大学(保定),2011,581,588,586,4,第一批,文科
华北电力大学(保定),2010,595,599,597,4,第一批,文科
华北电力大学(保定),2009,518,540,525,7,第一批,文科
华北电力大学(保定),2008,575,579,576,7,第一批,文科
河北工业大学,2014,,,572,,第一批,理科
河北工业大学,2013,574,594,581,20,第一批,理科
河北工业大学,2012,584,608,591,20,第一批,理科
河北工业大学,2011,573,583,577,10,第一批,理科
河北工业大学,2010,626,636,628,11,第一批,理科
河北工业大学,2009,540,589,555,40,第一批,理科
河北工业大学,2008,564,610,576,10,第一批,理科
太原理工大学,2014,,,568,,第一批,理科
太原理工大学,2013,572,595,578,29,第一批,理科
太原理工大学,2012,581,601,587,28,第一批,理科
太原理工大学,2011,565,579,569,30,第一批,理科
太原理工大学,2010,621,639,625,17,第一批,理科
太原理工大学,2009,547,568,552,119,第一批,理科
太原理工大学,2008,531,566,543,30,提前批,理科
太原理工大学,2010,579,585,581,9,第一批,文科
太原理工大学,2009,519,536,524,15,第一批,文科
内蒙古大学,2013,574,574,574,1,第一批,理科
内蒙古大学,2011,570,570,570,1,第一批,理科
内蒙古大学,2010,567,580,572,7,第一批,理科
内蒙古大学,2009,542,570,550,18,第一批,理科
内蒙古大学,2010,578,587,580,7,第一批,文科
内蒙古大学,2009,521,530,525,2,第一批,文科
内蒙古大学,2008,574,574,574,1,第一批,文科
辽宁大学,2014,,,569,,第一批,理科
辽宁大学,2013,554,603,582,18,第一批,理科
辽宁大学,2012,585,601,593,17,第一批,理科
辽宁大学,2011,569,584,575,16,第一批,理科
辽宁大学,2010,621,636,625,14,第一批,理科
辽宁大学,2009,540,584,550,25,第一批,理科
辽宁大学,2008,564,610,582,10,第一批,理科
辽宁大学,2014,,,586,,第一批,文科
辽宁大学,2013,594,612,599,23,第一批,文科
辽宁大学,2012,589,611,594,40,第一批,文科
辽宁大学,2011,562,599,585,30,第一批,文科
辽宁大学,2010,595,616,603,39,第一批,文科
辽宁大学,2008,570,606,580,38,第一批,文科
大连海事大学,2014,,,574,,第一批,理科
大连海事大学,2013,556,617,586,95,第一批,理科
大连海事大学,2012,585,613,594,77,第一批,理科
大连海事大学,2011,571,612,579,77,第一批,理科
大连海事大学,2010,621,649,630,73,第一批,理科
大连海事大学,2009,549,594,565,87,第一批,理科
大连海事大学,2009,539,600,553,33,提前批,理科
大连海事大学,2008,564,617,577,77,第一批,理科
大连海事大学,2014,,,586,,第一批,文科
大连海事大学,2013,594,617,604,15,第一批,文科
大连海事大学,2012,597,605,600,15,第一批,文科
大连海事大学,2011,571,603,588,12,第一批,文科
大连海事大学,2010,602,634,613,13,第一批,文科
大连海事大学,2009,519,561,534,11,第一批,文科
大连海事大学,2008,582,625,594,12,第一批,文科
延边大学,2014,,,576,,第一批,理科
延边大学,2013,582,599,593,3,第一批,理科
延边大学,2012,589,589,589,1,第一批,理科
延边大学,2011,569,596,582,2,第一批,理科
延边大学,2010,,629,629,1,第一批,理科
延边大学,2009,543,568,548,23,第一批,理科
延边大学,2008,564,569,567,2,第一批,理科
延边大学,2014,,,583,,第一批,文科
延边大学,2013,595,595,595,1,第一批,文科
延边大学,2011,582,582,582,1,第一批,文科
延边大学,2009,518,533,524,22,第一批,文科
延边大学,2008,575,575,575,1,第一批,文科
东北师范大学,2014,,,578,,第一批,理科
东北师范大学,2013,574,591,582,22,第一批,理科
东北师范大学,2012,585,593,590,4,第一批,理科
东北师范大学,2011,568,580,573,3,第一批,理科
东北师范大学,2010,624,632,628,6,第一批,理科
东北师范大学,2010,,646,638,4,不详,理科
东北师范大学,2009,545,555,550,2,第一批,理科
东北师范大学,2009,531,583,554,53,提前批,理科
东北师范大学,2008,564,575,569,8,第一批,理科
东北师范大学,2014,,,586,,第一批,文科
东北师范大学,2013,594,612,598,12,第一批,文科
东北师范大学,2012,590,596,592,3,第一批,文科
东北师范大学,2011,581,589,583,7,第一批,文科
东北师范大学,2010,597,603,600,4,第一批,文科
东北师范大学,2010,,616,610,5,不详,文科
东北师范大学,2009,519,537,528,4,第一批,文科
东北师范大学,2009,522,551,535,36,提前批,文科
东北师范大学,2008,570,606,580,16,第一批,文科
哈尔滨工程大学,2014,568,,580,,第一批,理科
哈尔滨工程大学,2013,585,604,590,33,第一批,理科
哈尔滨工程大学,2012,586,605,593,21,第一批,理科
哈尔滨工程大学,2011,578,595,584,20,第一批,理科
哈尔滨工程大学,2010,624,651,631,20,第一批,理科
哈尔滨工程大学,2009,547,590,565,189,第一批,理科
哈尔滨工程大学,2008,564,596,574,20,第一批,理科
哈尔滨工程大学,2010,579,582,580,6,第一批,文科
哈尔滨工程大学,2009,518,544,527,9,第一批,文科
东北林业大学,2014,568,,571,,第一批,理科
东北林业大学,2013,597,597,597,1,第一批,理科
东北林业大学,2010,567,595,572,143,第一批,理科
东北林业大学,2009,540,576,550,116,第一批,理科
东北林业大学,2010,606,606,606,1,第一批,文科
东北林业大学,2009,518,541,525,14,第一批,文科
东北林业大学,2008,577,577,577,1,第一批,文科
华东理工大学,2014,599,,605,,第一批,理科
华东理工大学,2013,602,613,608,38,第一批,理科
华东理工大学,2012,606,622,612,35,第一批,理科
华东理工大学,2011,570,612,591,35,第一批,理科
华东理工大学,2010,627,674,645,38,第一批,理科
华东理工大学,2009,544,610,579,107,第一批,理科
华东理工大学,2008,591,618,600,47,第一批,理科
华东理工大学,2010,541,566,547,25,第一批,文科
东华大学,2014,,,594,,第一批,理科
东华大学,2013,579,618,600,41,第一批,理科
东华大学,2012,598,639,605,36,第一批,理科
东华大学,2011,558,605,584,38,第一批,理科
东华大学,2010,629,648,635,37,第一批,理科
东华大学,2009,540,589,562,88,第一批,理科
东华大学,2008,576,599,581,34,第一批,理科
东华大学,2010,630,640,632,25,第一批,文科
上海中医药大学,2014,,,547,,第二批,理科
上海中医药大学,2013,531,582,554,53,第二批,理科
